Triton, Neptune I, 0.002371417443, 0.00358, 0.0161009699
Nereid, Neptune II, 0.03679196752, 5.98e-6, 0.9860
Naiad, Neptune III, 0.000322360270065, 1.2e17, 0.000806563836
Thalassa, Neptune IV, 0.00033472695678, 3.54e17, 0.000853382027
Despina, Neptune V, 0.000351114288955, -6.9e17, 0.000916864411
Galatea, Neptune VI, 0.00041412735161, 1.94e18, 0.00117464195
Larissa, Neptune VII, 0.000491639751661, -5.51e18, 0.00151959814
Proteus, Neptune VIII, 0.000786421621, 3.9e-6, 0.00307483499
Hippocamp, Neptune XIV, 0.000703773386, -2.9841e16, 0.00260273973
